order_id,order_date,category,region,payment_mode,quantity,unit_price,discount_pct,revenue,cost,profit,profit_margin,returned,month,month_name,quarter,week
22323,2023-06-12 12:10:40.236804736,Electronics,East,UPI,4,16004.25,0.0,64017.0,32914.2,31102.8,48.59,0,6,Jun,2,24
22324,2023-06-12 12:21:09.241384828,Sports,Central,UPI,1,5542.07,15.0,4710.76,2832.02,1878.74,39.88,0,6,Jun,2,24
22325,2023-06-12 12:31:38.245964918,Home & Kitchen,Central,Credit Card,3,7259.44,15.0,18511.57,14646.57,3865.0,20.88,0,6,Jun,2,24
22326,2023-06-12 12:42:07.250545010,Home & Kitchen,Central,UPI,4,7202.44,10.0,25928.78,16608.75,9320.03,35.94,0,6,Jun,2,24
22327,2023-06-12 12:52:36.255125102,Home & Kitchen,North,COD,5,14164.41,10.0,63739.84,34163.7,29576.14,46.4,0,6,Jun,2,24
22328,2023-06-12 13:03:05.259705194,Home & Kitchen,North,Credit Card,5,936.73,20.0,3746.92,2546.59,1200.33,32.04,1,6,Jun,2,24
22329,2023-06-12 13:13:34.264285286,Electronics,West,Credit Card,4,19873.53,15.0,67570.0,53097.57,14472.43,21.42,0,6,Jun,2,24
22330,2023-06-12 13:24:03.268865376,Beauty,Central,Credit Card,5,2292.1,0.0,11460.5,7687.13,3773.37,32.93,0,6,Jun,2,24
22331,2023-06-12 13:34:32.273445468,Books,Central,UPI,5,886.27,20.0,3545.08,2684.08,861.0,24.29,0,6,Jun,2,24
22332,2023-06-12 13:45:01.278025560,Electronics,North,UPI,4,35053.3,5.0,133202.54,89061.11,44141.43,33.14,0,6,Jun,2,24
22333,2023-06-12 13:55:30.282605652,Clothing,East,Net Banking,4,3777.12,5.0,14353.06,9786.28,4566.78,31.82,0,6,Jun,2,24
22334,2023-06-12 14:05:59.287185744,Sports,East,Credit Card,2,5768.18,10.0,10382.72,5698.07,4684.65,45.12,0,6,Jun,2,24
22335,2023-06-12 14:16:28.291765834,Beauty,South,Net Banking,1,1441.5,10.0,1297.35,828.88,468.47,36.11,0,6,Jun,2,24
22336,2023-06-12 14:26:57.296345926,Beauty,West,Debit Card,4,2431.15,0.0,9724.6,5964.28,3760.32,38.67,0,6,Jun,2,24
22337,2023-06-12 14:37:26.300926018,Books,West,COD,4,344.77,10.0,1241.17,876.14,365.03,29.41,0,6,Jun,2,24
22338,2023-06-12 14:47:55.305506110,Electronics,Central,UPI,2,51124.6,10.0,102249.2,68698.03,33551.17,32.81,0,6,Jun,2,24
22339,2023-06-12 14:58:24.310086202,Beauty,North,Credit Card,5,2106.16,5.0,10004.26,6719.26,3285.0,32.84,0,6,Jun,2,24
22340,2023-06-12 15:08:53.314666292,Books,West,UPI,1,390.73,15.0,332.12,265.38,66.74,20.1,0,6,Jun,2,24
22341,2023-06-12 15:19:22.319246384,Clothing,East,Credit Card,3,720.81,0.0,2162.43,1056.47,1105.96,51.14,0,6,Jun,2,24
22342,2023-06-12 15:29:51.323826476,Clothing,North,Credit Card,4,1299.66,15.0,4418.84,3399.18,1019.66,23.08,0,6,Jun,2,24
22343,2023-06-12 15:40:20.328406568,Home & Kitchen,Central,UPI,1,12230.17,10.0,11007.15,6951.0,4056.15,36.85,1,6,Jun,2,24
22344,2023-06-12 15:50:49.332986660,Sports,Central,UPI,3,11396.06,10.0,30769.36,19507.66,11261.7,36.6,0,6,Jun,2,24
22345,2023-06-12 16:01:18.337566750,Clothing,West,COD,1,1089.26,10.0,980.33,707.84,272.49,27.8,0,6,Jun,2,24
22346,2023-06-12 16:11:47.342146842,Electronics,West,Debit Card,2,18232.36,5.0,34641.48,18131.93,16509.55,47.66,0,6,Jun,2,24
22347,2023-06-12 16:22:16.346726934,Electronics,South,COD,3,11581.33,10.0,31269.59,23451.78,7817.81,25.0,0,6,Jun,2,24
22348,2023-06-12 16:32:45.351307026,Clothing,West,UPI,3,4090.21,15.0,10430.04,7613.73,2816.31,27.0,0,6,Jun,2,24
22349,2023-06-12 16:43:14.355887118,Clothing,West,COD,1,816.15,5.0,775.34,516.94,258.4,33.33,0,6,Jun,2,24
22350,2023-06-12 16:53:43.360467208,Sports,East,COD,4,12447.99,5.0,47302.36,23650.15,23652.21,50.0,0,6,Jun,2,24
22351,2023-06-12 17:04:12.365047300,Electronics,East,Debit Card,3,71608.65,20.0,171860.76,130790.01,41070.75,23.9,1,6,Jun,2,24
22352,2023-06-12 17:14:41.369627392,Beauty,North,Credit Card,4,1580.47,5.0,6005.79,3144.16,2861.63,47.65,1,6,Jun,2,24
22353,2023-06-12 17:25:10.374207484,Books,West,Credit Card,2,321.12,20.0,513.79,347.02,166.77,32.46,1,6,Jun,2,24
22354,2023-06-12 17:35:39.378787576,Beauty,West,Credit Card,2,2901.44,0.0,5802.88,3947.67,1855.21,31.97,0,6,Jun,2,24
22355,2023-06-12 17:46:08.383367666,Sports,Central,Debit Card,3,14243.31,15.0,36320.44,19903.55,16416.89,45.2,0,6,Jun,2,24
22356,2023-06-12 17:56:37.387947758,Electronics,East,Net Banking,4,21619.64,0.0,86478.56,49162.65,37315.91,43.15,0,6,Jun,2,24
22357,2023-06-12 18:07:06.392527850,Clothing,Central,Credit Card,2,1636.11,5.0,3108.61,2070.3,1038.31,33.4,0,6,Jun,2,24
22358,2023-06-12 18:17:35.397107942,Electronics,West,Debit Card,2,12247.0,15.0,20819.9,11094.41,9725.49,46.71,0,6,Jun,2,24
22359,2023-06-12 18:28:04.401688034,Beauty,East,Net Banking,1,2428.86,25.0,1821.64,1626.51,195.13,10.71,0,6,Jun,2,24
22360,2023-06-12 18:38:33.406268124,Clothing,West,Credit Card,1,3458.67,5.0,3285.74,1689.09,1596.65,48.59,0,6,Jun,2,24
22361,2023-06-12 18:49:02.410848216,Home & Kitchen,South,UPI,3,516.3,0.0,1548.9,882.96,665.94,42.99,0,6,Jun,2,24
22362,2023-06-12 18:59:31.415428308,Sports,Central,COD,1,819.78,5.0,778.79,510.45,268.34,34.46,0,6,Jun,2,24
22363,2023-06-12 19:10:00.420008400,Beauty,East,UPI,3,519.43,0.0,1558.29,710.73,847.56,54.39,0,6,Jun,2,24
22364,2023-06-12 19:20:29.424588492,Sports,East,Net Banking,5,13907.42,0.0,69537.1,32703.4,36833.7,52.97,0,6,Jun,2,24
22365,2023-06-12 19:30:58.429168582,Sports,West,Net Banking,1,1603.33,10.0,1443.0,819.92,623.08,43.18,0,6,Jun,2,24
22366,2023-06-12 19:41:27.433748674,Home & Kitchen,West,COD,5,6128.07,5.0,29108.33,18196.99,10911.34,37.49,0,6,Jun,2,24
22367,2023-06-12 19:51:56.438328766,Home & Kitchen,North,Net Banking,1,16751.5,0.0,16751.5,10921.2,5830.3,34.8,0,6,Jun,2,24
22368,2023-06-12 20:02:25.442908858,Electronics,North,Credit Card,1,26968.72,5.0,25620.28,16593.16,9027.12,35.23,0,6,Jun,2,24
22369,2023-06-12 20:12:54.447488950,Books,Central,COD,3,240.65,15.0,613.66,453.34,160.32,26.13,0,6,Jun,2,24
22370,2023-06-12 20:23:23.452069040,Home & Kitchen,East,Credit Card,5,12590.12,25.0,47212.95,40808.95,6404.0,13.56,1,6,Jun,2,24
22371,2023-06-12 20:33:52.456649132,Electronics,West,UPI,1,47133.93,10.0,42420.54,31829.93,10590.61,24.97,0,6,Jun,2,24
22372,2023-06-12 20:44:21.461229224,Beauty,Central,Credit Card,4,2131.45,10.0,7673.22,5478.12,2195.1,28.61,0,6,Jun,2,24
22373,2023-06-12 20:54:50.465809316,Home & Kitchen,East,Credit Card,4,10149.6,30.0,28418.88,27082.82,1336.06,4.7,0,6,Jun,2,24
22374,2023-06-12 21:05:19.470389408,Books,West,Credit Card,1,1194.8,10.0,1075.32,700.49,374.83,34.86,0,6,Jun,2,24
22375,2023-06-12 21:15:48.474969498,Books,North,Net Banking,1,412.26,10.0,371.03,192.7,178.33,48.06,0,6,Jun,2,24
22376,2023-06-12 21:26:17.479549590,Books,East,Credit Card,1,583.97,15.0,496.37,333.53,162.84,32.81,0,6,Jun,2,24
22377,2023-06-12 21:36:46.484129682,Electronics,West,UPI,5,28217.12,15.0,119922.76,98752.83,21169.93,17.65,1,6,Jun,2,24
22378,2023-06-12 21:47:15.488709774,Electronics,Central,Net Banking,3,66528.61,0.0,199585.83,102305.11,97280.72,48.74,0,6,Jun,2,24
22379,2023-06-12 21:57:44.493289866,Books,Central,UPI,5,510.34,5.0,2424.11,1681.71,742.4,30.63,0,6,Jun,2,24
22380,2023-06-12 22:08:13.497869956,Books,South,Net Banking,4,214.68,0.0,858.72,583.87,274.85,32.01,1,6,Jun,2,24
22381,2023-06-12 22:18:42.502450048,Home & Kitchen,East,COD,3,1193.35,0.0,3580.05,2300.96,1279.09,35.73,1,6,Jun,2,24
22382,2023-06-12 22:29:11.507030140,Clothing,Central,Debit Card,1,3850.67,0.0,3850.67,2343.2,1507.47,39.15,0,6,Jun,2,24
22383,2023-06-12 22:39:40.511610232,Electronics,East,Net Banking,3,65189.07,15.0,166232.13,102663.96,63568.17,38.24,0,6,Jun,2,24
22384,2023-06-12 22:50:09.516190324,Beauty,Central,Credit Card,3,1248.34,20.0,2996.02,2053.47,942.55,31.46,0,6,Jun,2,24
22385,2023-06-12 23:00:38.520770414,Electronics,East,Debit Card,4,34463.18,0.0,137852.72,96068.68,41784.04,30.31,0,6,Jun,2,24
22386,2023-06-12 23:11:07.525350506,Electronics,East,Credit Card,2,17921.63,5.0,34051.1,20875.15,13175.95,38.69,0,6,Jun,2,24
22387,2023-06-12 23:21:36.529930598,Sports,East,Debit Card,1,5824.61,0.0,5824.61,2708.72,3115.89,53.5,0,6,Jun,2,24
22388,2023-06-12 23:32:05.534510690,Electronics,South,UPI,5,25580.05,5.0,121505.24,80655.63,40849.61,33.62,0,6,Jun,2,24
22389,2023-06-12 23:42:34.539090782,Beauty,North,COD,5,2490.85,10.0,11208.82,5881.11,5327.71,47.53,0,6,Jun,2,24
22390,2023-06-12 23:53:03.543670872,Electronics,East,UPI,3,33506.19,10.0,90466.71,49475.34,40991.37,45.31,0,6,Jun,2,24
22391,2023-06-13 00:03:32.548250964,Electronics,North,UPI,4,68251.08,10.0,245703.89,156006.41,89697.48,36.51,0,6,Jun,2,24
22392,2023-06-13 00:14:01.552831056,Home & Kitchen,North,Credit Card,5,3766.3,5.0,17889.92,9627.11,8262.81,46.19,0,6,Jun,2,24
22393,2023-06-13 00:24:30.557411148,Home & Kitchen,North,Debit Card,4,8999.31,10.0,32397.52,17030.33,15367.19,47.43,0,6,Jun,2,24
22394,2023-06-13 00:34:59.561991240,Electronics,Central,Credit Card,3,13355.28,10.0,36059.26,23650.49,12408.77,34.41,0,6,Jun,2,24
22395,2023-06-13 00:45:28.566571330,Home & Kitchen,West,Credit Card,1,19906.85,5.0,18911.51,13390.13,5521.38,29.2,0,6,Jun,2,24
22396,2023-06-13 00:55:57.571151422,Clothing,North,UPI,3,3126.92,5.0,8911.72,5364.26,3547.46,39.81,0,6,Jun,2,24
22397,2023-06-13 01:06:26.575731514,Books,East,UPI,4,529.6,20.0,1694.72,1238.34,456.38,26.93,0,6,Jun,2,24
22398,2023-06-13 01:16:55.580311606,Electronics,West,Credit Card,4,41997.49,25.0,125992.47,116844.09,9148.38,7.26,0,6,Jun,2,24
22399,2023-06-13 01:27:24.584891698,Beauty,Central,Credit Card,4,268.48,20.0,859.14,600.59,258.55,30.09,0,6,Jun,2,24
22400,2023-06-13 01:37:53.589471788,Home & Kitchen,South,UPI,4,2388.67,0.0,9554.68,5335.69,4218.99,44.16,0,6,Jun,2,24
22401,2023-06-13 01:48:22.594051880,Electronics,North,Net Banking,5,63675.75,10.0,286540.88,203799.14,82741.74,28.88,0,6,Jun,2,24
22402,2023-06-13 01:58:51.598631972,Electronics,North,Credit Card,2,35302.73,5.0,67075.19,40235.02,26840.17,40.02,0,6,Jun,2,24
22403,2023-06-13 02:09:20.603212064,Home & Kitchen,Central,Credit Card,3,5211.11,10.0,14070.0,7194.69,6875.31,48.87,0,6,Jun,2,24
22404,2023-06-13 02:19:49.607792156,Electronics,East,UPI,2,8802.18,0.0,17604.36,10006.1,7598.26,43.16,0,6,Jun,2,24
22405,2023-06-13 02:30:18.612372246,Clothing,East,Net Banking,3,3954.99,0.0,11864.97,7787.14,4077.83,34.37,0,6,Jun,2,24
22406,2023-06-13 02:40:47.616952338,Electronics,West,Debit Card,1,32336.14,0.0,32336.14,17325.35,15010.79,46.42,0,6,Jun,2,24
22407,2023-06-13 02:51:16.621532430,Sports,West,Credit Card,3,12238.11,15.0,31207.18,16551.01,14656.17,46.96,0,6,Jun,2,24
22408,2023-06-13 03:01:45.626112522,Home & Kitchen,East,UPI,4,2198.43,10.0,7914.35,4705.94,3208.41,40.54,0,6,Jun,2,24
22409,2023-06-13 03:12:14.630692614,Electronics,South,Debit Card,2,28953.66,25.0,43430.49,35325.1,8105.39,18.66,0,6,Jun,2,24
22410,2023-06-13 03:22:43.635272704,Home & Kitchen,East,Net Banking,1,13175.84,5.0,12517.05,8159.96,4357.09,34.81,0,6,Jun,2,24
22411,2023-06-13 03:33:12.639852796,Books,South,Net Banking,3,436.59,0.0,1309.77,642.76,667.01,50.93,0,6,Jun,2,24
22412,2023-06-13 03:43:41.644432888,Electronics,Central,COD,5,37186.8,15.0,158043.9,125093.21,32950.69,20.85,0,6,Jun,2,24
22413,2023-06-13 03:54:10.649012980,Books,South,UPI,3,880.71,0.0,2642.13,1815.89,826.24,31.27,0,6,Jun,2,24
22414,2023-06-13 04:04:39.653593072,Home & Kitchen,Central,UPI,5,10151.44,10.0,45681.48,25034.61,20646.87,45.2,0,6,Jun,2,24
22415,2023-06-13 04:15:08.658173162,Beauty,North,UPI,2,2276.83,0.0,4553.66,2225.62,2328.04,51.12,0,6,Jun,2,24
22416,2023-06-13 04:25:37.662753254,Electronics,East,UPI,4,9174.47,0.0,36697.88,21649.49,15048.39,41.01,0,6,Jun,2,24
22417,2023-06-13 04:36:06.667333346,Beauty,West,COD,4,2774.31,25.0,8322.93,6267.19,2055.74,24.7,0,6,Jun,2,24
22418,2023-06-13 04:46:35.671913438,Sports,North,UPI,2,14956.37,20.0,23930.19,20218.32,3711.87,15.51,0,6,Jun,2,24
22419,2023-06-13 04:57:04.676493530,Home & Kitchen,West,Credit Card,1,18835.72,0.0,18835.72,9538.56,9297.16,49.36,0,6,Jun,2,24
22420,2023-06-13 05:07:33.681073620,Home & Kitchen,South,Credit Card,2,5075.57,0.0,10151.14,5322.93,4828.21,47.56,1,6,Jun,2,24
22421,2023-06-13 05:18:02.685653712,Electronics,East,Credit Card,4,75942.44,10.0,273392.78,153421.69,119971.09,43.88,0,6,Jun,2,24
22422,2023-06-13 05:28:31.690233804,Beauty,East,COD,4,786.7,20.0,2517.44,1575.26,942.18,37.43,1,6,Jun,2,24
22423,2023-06-13 05:39:00.694813896,Sports,East,Debit Card,5,7744.33,0.0,38721.65,20017.67,18703.98,48.3,0,6,Jun,2,24
22424,2023-06-13 05:49:29.699393988,Electronics,North,Credit Card,2,65099.79,15.0,110669.64,80217.74,30451.9,27.52,0,6,Jun,2,24
22425,2023-06-13 05:59:58.703974078,Electronics,Central,Credit Card,5,55415.4,25.0,207807.75,129560.45,78247.3,37.65,0,6,Jun,2,24
22426,2023-06-13 06:10:27.708554170,Electronics,South,Credit Card,5,41709.5,5.0,198120.12,119047.49,79072.63,39.91,0,6,Jun,2,24
22427,2023-06-13 06:20:56.713134262,Home & Kitchen,North,COD,3,5971.62,5.0,17019.12,9449.59,7569.53,44.48,0,6,Jun,2,24
22428,2023-06-13 06:31:25.717714354,Home & Kitchen,North,COD,4,19606.01,0.0,78424.04,54354.66,24069.38,30.69,0,6,Jun,2,24
22429,2023-06-13 06:41:54.722294446,Home & Kitchen,Central,UPI,2,14127.52,10.0,25429.54,15851.63,9577.91,37.66,0,6,Jun,2,24
22430,2023-06-13 06:52:23.726874536,Clothing,West,Credit Card,2,1235.49,25.0,1853.24,1311.75,541.49,29.22,0,6,Jun,2,24
22431,2023-06-13 07:02:52.731454628,Home & Kitchen,West,COD,5,8498.08,15.0,36116.84,24371.38,11745.46,32.52,0,6,Jun,2,24
22432,2023-06-13 07:13:21.736034720,Home & Kitchen,East,Credit Card,2,8468.62,0.0,16937.24,8265.3,8671.94,51.2,0,6,Jun,2,24
22433,2023-06-13 07:23:50.740614812,Electronics,North,Credit Card,5,72605.55,0.0,363027.75,193169.66,169858.09,46.79,0,6,Jun,2,24
22434,2023-06-13 07:34:19.745194904,Clothing,Central,Credit Card,3,672.96,10.0,1816.99,1165.73,651.26,35.84,0,6,Jun,2,24
22435,2023-06-13 07:44:48.749774994,Electronics,Central,Net Banking,5,29361.13,15.0,124784.8,94219.01,30565.79,24.49,0,6,Jun,2,24
22436,2023-06-13 07:55:17.754355086,Beauty,West,UPI,3,702.17,10.0,1895.86,1264.13,631.73,33.32,0,6,Jun,2,24
22437,2023-06-13 08:05:46.758935178,Sports,Central,Credit Card,4,14255.86,0.0,57023.44,27446.0,29577.44,51.87,0,6,Jun,2,24
22438,2023-06-13 08:16:15.763515270,Beauty,West,COD,3,1806.05,5.0,5147.24,3784.2,1363.04,26.48,0,6,Jun,2,24
22439,2023-06-13 08:26:44.768095362,Clothing,West,UPI,1,3490.32,10.0,3141.29,1942.9,1198.39,38.15,0,6,Jun,2,24
22440,2023-06-13 08:37:13.772675452,Books,North,COD,2,337.24,0.0,674.48,349.43,325.05,48.19,0,6,Jun,2,24
22441,2023-06-13 08:47:42.777255544,Home & Kitchen,South,Credit Card,5,9654.09,10.0,43443.4,22916.87,20526.53,47.25,0,6,Jun,2,24
22442,2023-06-13 08:58:11.781835636,Home & Kitchen,East,Debit Card,5,12457.35,30.0,43600.72,32772.29,10828.43,24.84,0,6,Jun,2,24
22443,2023-06-13 09:08:40.786415728,Electronics,South,Credit Card,5,19036.53,0.0,95182.65,65722.03,29460.62,30.95,0,6,Jun,2,24
22444,2023-06-13 09:19:09.790995820,Sports,Central,UPI,3,13427.33,10.0,36253.79,19182.87,17070.92,47.09,0,6,Jun,2,24
22445,2023-06-13 09:29:38.795575910,Beauty,South,UPI,1,208.7,0.0,208.7,134.88,73.82,35.37,0,6,Jun,2,24
22446,2023-06-13 09:40:07.800156002,Electronics,South,COD,4,17762.21,25.0,53286.63,48882.74,4403.89,8.26,0,6,Jun,2,24
22447,2023-06-13 09:50:36.804736094,Electronics,West,UPI,4,76207.21,0.0,304828.84,178652.26,126176.58,41.39,0,6,Jun,2,24
22448,2023-06-13 10:01:05.809316186,Sports,North,Credit Card,4,8667.04,20.0,27734.53,21716.9,6017.63,21.7,0,6,Jun,2,24
22449,2023-06-13 10:11:34.813896278,Beauty,Central,Credit Card,4,1307.85,0.0,5231.4,3495.88,1735.52,33.18,0,6,Jun,2,24
22450,2023-06-13 10:22:03.818476368,Sports,East,Credit Card,5,8621.87,0.0,43109.35,19961.0,23148.35,53.7,0,6,Jun,2,24
22451,2023-06-13 10:32:32.823056460,Clothing,West,Credit Card,4,3426.68,20.0,10965.38,9188.24,1777.14,16.21,0,6,Jun,2,24
22452,2023-06-13 10:43:01.827636552,Clothing,East,Credit Card,4,2626.86,10.0,9456.7,5611.36,3845.34,40.66,0,6,Jun,2,24
22453,2023-06-13 10:53:30.832216644,Clothing,North,Credit Card,2,2580.83,10.0,4645.49,3106.82,1538.67,33.12,0,6,Jun,2,24
22454,2023-06-13 11:03:59.836796736,Books,South,COD,1,562.38,5.0,534.26,381.26,153.0,28.64,0,6,Jun,2,24
22455,2023-06-13 11:14:28.841376826,Sports,South,COD,4,2062.04,15.0,7010.94,4540.83,2470.11,35.23,0,6,Jun,2,24
22456,2023-06-13 11:24:57.845956918,Home & Kitchen,North,UPI,1,3527.1,10.0,3174.39,2188.07,986.32,31.07,0,6,Jun,2,24
22457,2023-06-13 11:35:26.850537010,Clothing,Central,Debit Card,3,1439.38,15.0,3670.42,3016.33,654.09,17.82,0,6,Jun,2,24
22458,2023-06-13 11:45:55.855117102,Beauty,West,UPI,2,2423.23,0.0,4846.46,2547.25,2299.21,47.44,0,6,Jun,2,24
22459,2023-06-13 11:56:24.859697194,Sports,South,Net Banking,1,6157.67,15.0,5234.02,3422.95,1811.07,34.6,0,6,Jun,2,24
22460,2023-06-13 12:06:53.864277284,Beauty,North,Debit Card,4,2354.58,20.0,7534.66,4292.13,3242.53,43.03,0,6,Jun,2,24
22461,2023-06-13 12:17:22.868857376,Home & Kitchen,West,UPI,5,14467.29,0.0,72336.45,41508.24,30828.21,42.62,0,6,Jun,2,24
22462,2023-06-13 12:27:51.873437468,Books,West,Net Banking,2,921.23,10.0,1658.21,1246.78,411.43,24.81,1,6,Jun,2,24
22463,2023-06-13 12:38:20.878017560,Books,North,Net Banking,4,894.79,15.0,3042.29,1942.79,1099.5,36.14,0,6,Jun,2,24
22464,2023-06-13 12:48:49.882597652,Clothing,South,Net Banking,3,436.71,0.0,1310.13,670.7,639.43,48.81,0,6,Jun,2,24
22465,2023-06-13 12:59:18.887177742,Beauty,Central,UPI,2,2682.15,10.0,4827.87,3511.46,1316.41,27.27,0,6,Jun,2,24
22466,2023-06-13 13:09:47.891757834,Electronics,South,Debit Card,3,30267.0,30.0,63560.7,41424.55,22136.15,34.83,0,6,Jun,2,24
22467,2023-06-13 13:20:16.896337926,Sports,South,COD,1,11048.23,10.0,9943.41,6944.88,2998.53,30.16,0,6,Jun,2,24
22468,2023-06-13 13:30:45.900918018,Beauty,South,Debit Card,2,1269.53,10.0,2285.15,1600.23,684.92,29.97,0,6,Jun,2,24
22469,2023-06-13 13:41:14.905498110,Clothing,South,UPI,4,3051.08,20.0,9763.46,6719.95,3043.51,31.17,1,6,Jun,2,24
22470,2023-06-13 13:51:43.910078200,Sports,East,COD,1,8492.59,30.0,5944.81,4188.51,1756.3,29.54,0,6,Jun,2,24
22471,2023-06-13 14:02:12.914658292,Home & Kitchen,North,Net Banking,4,19049.23,25.0,57147.69,49430.97,7716.72,13.5,0,6,Jun,2,24
22472,2023-06-13 14:12:41.919238384,Sports,Central,Debit Card,4,13226.97,5.0,50262.49,26344.21,23918.28,47.59,0,6,Jun,2,24
22473,2023-06-13 14:23:10.923818476,Books,Central,UPI,4,1081.06,0.0,4324.24,2411.77,1912.47,44.23,0,6,Jun,2,24
22474,2023-06-13 14:33:39.928398568,Home & Kitchen,East,Credit Card,3,19872.72,15.0,50675.44,27232.47,23442.97,46.26,1,6,Jun,2,24
22475,2023-06-13 14:44:08.932978660,Books,Central,UPI,5,762.9,10.0,3433.05,2255.55,1177.5,34.3,0,6,Jun,2,24
22476,2023-06-13 14:54:37.937558750,Clothing,East,UPI,4,3475.63,15.0,11817.14,9495.14,2322.0,19.65,0,6,Jun,2,24
22477,2023-06-13 15:05:06.942138842,Electronics,East,UPI,4,59351.51,10.0,213665.44,124913.22,88752.22,41.54,0,6,Jun,2,24
22478,2023-06-13 15:15:35.946718934,Clothing,Central,UPI,3,2182.88,0.0,6548.64,3556.05,2992.59,45.7,0,6,Jun,2,24
22479,2023-06-13 15:26:04.951299026,Sports,Central,Credit Card,1,4583.93,25.0,3437.95,2910.15,527.8,15.35,0,6,Jun,2,24
22480,2023-06-13 15:36:33.955879118,Electronics,South,COD,4,64269.69,5.0,244224.82,167966.81,76258.01,31.22,0,6,Jun,2,24
22481,2023-06-13 15:47:02.960459208,Sports,East,UPI,1,7145.41,0.0,7145.41,3726.02,3419.39,47.85,0,6,Jun,2,24
22482,2023-06-13 15:57:31.965039300,Clothing,West,Credit Card,3,324.2,0.0,972.6,495.53,477.07,49.05,1,6,Jun,2,24
22483,2023-06-13 16:08:00.969619392,Books,North,Credit Card,3,505.02,15.0,1287.8,833.6,454.2,35.27,0,6,Jun,2,24
22484,2023-06-13 16:18:29.974199484,Electronics,South,COD,2,22166.26,0.0,44332.52,28229.21,16103.31,36.32,0,6,Jun,2,24
22485,2023-06-13 16:28:58.978779576,Sports,East,Net Banking,2,10149.46,10.0,18269.03,10430.0,7839.03,42.91,0,6,Jun,2,24
22486,2023-06-13 16:39:27.983359666,Sports,South,UPI,5,11910.85,0.0,59554.25,38078.66,21475.59,36.06,0,6,Jun,2,24
22487,2023-06-13 16:49:56.987939758,Beauty,South,Credit Card,2,1508.52,5.0,2866.19,1732.7,1133.49,39.55,0,6,Jun,2,24
22488,2023-06-13 17:00:25.992519850,Sports,North,UPI,2,8898.7,0.0,17797.4,8906.77,8890.63,49.95,1,6,Jun,2,24
22489,2023-06-13 17:10:54.997099942,Books,Central,COD,1,156.71,10.0,141.04,88.93,52.11,36.95,0,6,Jun,2,24
22490,2023-06-13 17:21:24.001680034,Beauty,Central,Credit Card,2,1554.58,20.0,2487.33,1576.37,910.96,36.62,0,6,Jun,2,24
22491,2023-06-13 17:31:53.006260124,Sports,North,Credit Card,5,5351.94,10.0,24083.73,12440.7,11643.03,48.34,1,6,Jun,2,24
22492,2023-06-13 17:42:22.010840216,Clothing,South,Net Banking,2,4598.75,5.0,8737.62,5467.42,3270.2,37.43,0,6,Jun,2,24
22493,2023-06-13 17:52:51.015420308,Books,East,COD,5,1183.79,30.0,4143.26,4001.86,141.4,3.41,0,6,Jun,2,24
22494,2023-06-13 18:03:20.020000400,Sports,Central,Credit Card,5,1205.59,0.0,6027.95,3335.67,2692.28,44.66,0,6,Jun,2,24
22495,2023-06-13 18:13:49.024580492,Clothing,West,Credit Card,4,1886.63,30.0,5282.56,3864.75,1417.81,26.84,0,6,Jun,2,24
22496,2023-06-13 18:24:18.029160582,Sports,East,Credit Card,5,3399.38,0.0,16996.9,11074.48,5922.42,34.84,0,6,Jun,2,24
22497,2023-06-13 18:34:47.033740674,Books,South,Credit Card,1,546.45,10.0,491.81,322.95,168.86,34.33,0,6,Jun,2,24
22498,2023-06-13 18:45:16.038320766,Beauty,West,Credit Card,4,2384.64,0.0,9538.56,4986.15,4552.41,47.73,0,6,Jun,2,24
22499,2023-06-13 18:55:45.042900858,Beauty,East,Credit Card,3,1273.31,20.0,3055.94,2394.26,661.68,21.65,0,6,Jun,2,24
22500,2023-06-13 19:06:14.047480950,Clothing,North,COD,1,4890.39,30.0,3423.27,2227.75,1195.52,34.92,1,6,Jun,2,24
22501,2023-06-13 19:16:43.052061040,Clothing,West,Net Banking,1,3833.97,15.0,3258.87,2378.94,879.93,27.0,0,6,Jun,2,24
22502,2023-06-13 19:27:12.056641132,Electronics,South,Credit Card,5,18134.01,10.0,81603.04,52773.74,28829.3,35.33,0,6,Jun,2,24
22503,2023-06-13 19:37:41.061221224,Electronics,West,Credit Card,5,78729.0,0.0,393645.0,192499.81,201145.19,51.1,0,6,Jun,2,24
22504,2023-06-13 19:48:10.065801316,Books,North,Debit Card,3,228.21,0.0,684.63,468.9,215.73,31.51,0,6,Jun,2,24
22505,2023-06-13 19:58:39.070381408,Clothing,Central,UPI,1,4137.68,10.0,3723.91,2462.34,1261.57,33.88,0,6,Jun,2,24
22506,2023-06-13 20:09:08.074961498,Home & Kitchen,Central,Credit Card,4,1916.91,0.0,7667.64,3843.78,3823.86,49.87,0,6,Jun,2,24
22507,2023-06-13 20:19:37.079541590,Sports,Central,Credit Card,1,2047.06,0.0,2047.06,1240.47,806.59,39.4,0,6,Jun,2,24
22508,2023-06-13 20:30:06.084121682,Books,North,Credit Card,3,222.45,20.0,533.88,348.78,185.1,34.67,0,6,Jun,2,24
22509,2023-06-13 20:40:35.088701774,Electronics,East,COD,1,59761.68,0.0,59761.68,40035.37,19726.31,33.01,0,6,Jun,2,24
22510,2023-06-13 20:51:04.093281866,Clothing,North,COD,2,3731.81,0.0,7463.62,3697.01,3766.61,50.47,0,6,Jun,2,24
