Order_ID,Order_Date,Region,Category,Product,Sales,Quantity,Profit
121064,2024-03-26,South,Clothing,Jeans,513.42,3,116.76
121065,2023-03-05,South,Office Supplies,Pen,351.35,3,93.92
121066,2023-12-04,North,Clothing,Jacket,382.85,4,97.94
121067,2023-12-08,East,Clothing,Jacket,501.63,4,48.71
121068,2024-08-06,West,Furniture,Bookshelf,1129.98,5,124.2
121069,2023-02-02,East,Electronics,Headphones,1777.2,5,483.26
121070,2024-04-27,East,Office Supplies,Printer Paper,1175.57,2,310.29
121071,2023-01-04,West,Electronics,Headphones,282.58,2,65.95
121072,2024-10-12,North,Furniture,Desk,874.89,2,135.81
121073,2023-02-12,East,Clothing,Jeans,1879.77,5,505.06
121074,2024-12-22,South,Electronics,Smartphone,1620.77,4,285.89
121075,2023-04-27,North,Clothing,Jeans,34.69,3,7.34
121076,2023-05-22,East,Clothing,Jacket,1227.23,3,359.33
121077,2023-07-29,West,Electronics,Smartphone,468.97,4,110.64
121078,2024-06-05,West,Office Supplies,Notebook,157.02,1,36.3
121079,2023-08-09,North,Office Supplies,Notebook,1669.95,3,124.28
121080,2023-03-26,South,Office Supplies,Stapler,286.72,2,45.81
121081,2023-11-09,East,Furniture,Table,1856.24,5,325.14
121082,2024-03-21,South,Electronics,Laptop,1836.37,4,487.35
121083,2024-01-25,West,Clothing,Shoes,413.43,2,25.28
121084,2024-08-20,West,Electronics,Tablet,1730.9,1,343.73
121085,2023-12-11,East,Office Supplies,Pen,1195.16,5,357.94
121086,2024-07-09,South,Office Supplies,Printer Paper,1565.01,1,249.44
121087,2024-03-11,West,Office Supplies,Stapler,813.97,3,209.71
121088,2023-06-26,South,Office Supplies,Printer Paper,1309.1,5,339.28
121089,2024-07-31,East,Office Supplies,Printer Paper,189.79,4,10.5
121090,2024-12-02,West,Electronics,Headphones,1358.49,2,205.36
121091,2023-01-15,West,Clothing,Jacket,756.6,5,53.48
121092,2023-01-10,South,Electronics,Laptop,372.51,4,48.15
121093,2023-10-17,East,Furniture,Desk,1184.96,2,142.26
121094,2023-01-01,South,Furniture,Table,288.26,3,75.82
121095,2024-09-03,South,Furniture,Desk,1781.21,1,454.25
121096,2024-10-15,West,Office Supplies,Printer Paper,381.59,1,60.16
121097,2024-08-06,South,Electronics,Headphones,172.8,5,15.88
121098,2024-11-04,North,Clothing,Jacket,281.15,5,65.29
121099,2023-09-08,North,Electronics,Smartphone,1403.64,5,172.96
121100,2023-07-22,South,Furniture,Desk,84.96,5,8.36
121101,2023-05-10,East,Clothing,Jeans,1526.09,3,345.79
121102,2024-05-06,South,Furniture,Bookshelf,425.55,3,126.05
121103,2024-12-07,West,Electronics,Smartphone,1133.81,4,333.65
121104,2023-11-10,North,Clothing,Shoes,1760.92,3,406.88
121105,2023-06-25,South,Furniture,Table,1347.33,1,224.96
121106,2023-03-19,South,Furniture,Desk,1137.22,1,291.14
121107,2023-02-25,South,Office Supplies,Notebook,762.21,4,97.72
121108,2023-12-16,West,Clothing,T-Shirt,1248.26,3,137.99
121109,2024-05-01,South,Office Supplies,Pen,360.17,5,67.96
121110,2024-10-25,West,Office Supplies,Notebook,1443.18,4,93.62
121111,2024-02-28,North,Electronics,Tablet,24.29,1,6.9
121112,2023-08-20,North,Furniture,Desk,236.93,3,25.61
121113,2023-01-16,West,Office Supplies,Printer Paper,920.52,4,135.83
121114,2024-03-31,West,Clothing,Jacket,337.55,1,47.38
121115,2024-09-23,South,Electronics,Headphones,1101.22,4,321.86
121116,2024-11-28,North,Office Supplies,Printer Paper,1099.88,4,84.89
121117,2023-02-10,South,Furniture,Chair,232.39,1,20.81
121118,2023-04-24,West,Furniture,Desk,624.95,5,149.52
121119,2023-07-08,East,Furniture,Bookshelf,1335.68,3,94.65
121120,2024-07-29,North,Clothing,Jacket,1674.95,3,395.34
121121,2023-11-29,West,Office Supplies,Pen,334.83,4,39.99
121122,2023-11-08,East,Furniture,Desk,905.11,5,93.75
121123,2024-01-13,East,Furniture,Bookshelf,796.03,4,148.05
121124,2023-01-12,South,Clothing,Shoes,699.43,4,198.49
121125,2024-10-19,North,Clothing,Jacket,1646.17,5,108.76
121126,2024-01-04,West,Clothing,Jeans,1100.26,2,270.38
121127,2024-06-18,West,Furniture,Chair,1686.56,1,160.23
121128,2023-08-17,East,Clothing,Jeans,1915.82,3,207.32
121129,2024-11-23,East,Electronics,Tablet,708.84,1,39.95
121130,2024-01-22,East,Office Supplies,Pen,1834.78,4,352.66
121131,2024-09-27,South,Office Supplies,Stapler,750.49,4,208.38
121132,2023-10-15,South,Clothing,Jacket,693.55,3,54.4
121133,2023-07-04,North,Electronics,Tablet,175.82,5,27.55
121134,2023-08-16,South,Furniture,Table,1255.89,4,70.65
121135,2023-02-16,North,Office Supplies,Notebook,680.3,5,168.06
121136,2024-02-27,South,Clothing,T-Shirt,1174.61,2,113.12
121137,2023-04-20,West,Furniture,Bookshelf,1984.73,2,429.69
121138,2024-06-25,West,Electronics,Headphones,926.31,5,209.16
121139,2024-01-17,East,Furniture,Chair,506.49,1,126.39
121140,2023-11-16,North,Clothing,Jeans,634.4,1,70.61
121141,2024-12-23,East,Electronics,Tablet,1526.35,3,196.42
121142,2024-10-19,West,Clothing,Shoes,767.5,3,151.05
121143,2023-12-27,North,Electronics,Headphones,1890.73,1,223.78
121144,2023-10-29,North,Office Supplies,Stapler,361.85,5,28.3
121145,2024-09-25,West,Electronics,Smartphone,1768.89,2,486.05
121146,2024-06-26,East,Office Supplies,Stapler,704.79,1,179.31
121147,2024-09-13,East,Clothing,T-Shirt,1824.47,5,510.69
121148,2023-11-23,West,Clothing,T-Shirt,1219.3,4,180.05
121149,2024-04-10,North,Furniture,Bookshelf,688.08,5,116.19
121150,2023-05-08,South,Office Supplies,Pen,1650.96,4,270.75
121151,2023-04-03,North,Office Supplies,Stapler,1091.56,1,99.29
121152,2024-06-18,West,Electronics,Tablet,1023.43,3,56.86
121153,2024-10-28,West,Office Supplies,Stapler,1246.38,1,179.46
121154,2024-06-11,East,Electronics,Tablet,1561.66,4,101.55
121155,2024-11-18,South,Electronics,Smartphone,1950.62,3,489.28
121156,2024-11-04,West,Furniture,Table,815.71,4,132.08
121157,2024-02-25,South,Electronics,Smartphone,1811.1,4,274.68
121158,2024-08-01,East,Clothing,Shoes,291.49,3,78.36
121159,2024-09-28,West,Office Supplies,Printer Paper,1106.79,4,88.52
121160,2024-05-02,East,Furniture,Bookshelf,701.84,1,152.25
121161,2024-04-10,North,Office Supplies,Printer Paper,1873.86,4,436.27
121162,2024-01-12,South,Clothing,T-Shirt,843.64,1,56.9
121163,2024-08-29,East,Clothing,Shoes,921.05,2,135.01
121164,2024-06-09,South,Office Supplies,Notebook,1237.0,2,220.95
121165,2023-03-15,East,Furniture,Desk,710.0,5,162.09
121166,2023-02-28,East,Clothing,T-Shirt,782.88,3,107.52
121167,2023-04-06,West,Clothing,Shoes,1851.09,3,431.2
121168,2023-03-29,North,Electronics,Laptop,1323.34,3,103.45
121169,2023-05-20,South,Office Supplies,Notebook,1031.6,5,193.44
121170,2024-10-07,South,Clothing,Shoes,890.12,4,239.3
121171,2024-09-19,North,Furniture,Table,1069.21,3,293.21
121172,2024-07-17,East,Electronics,Smartphone,1813.81,1,405.55
121173,2023-03-07,South,Electronics,Headphones,917.09,3,135.97
121174,2023-08-26,South,Furniture,Desk,848.82,1,148.3
121175,2024-05-06,East,Clothing,Jeans,1032.82,3,279.73
121176,2024-10-08,East,Office Supplies,Pen,1669.65,5,100.85
121177,2024-09-28,West,Furniture,Bookshelf,1574.94,4,360.8
121178,2023-10-26,East,Furniture,Chair,1206.87,4,85.27
121179,2023-11-28,North,Furniture,Table,456.08,4,86.66
121180,2024-04-09,North,Clothing,T-Shirt,1918.92,3,531.03
121181,2024-05-12,West,Clothing,Shoes,1568.99,3,254.02
121182,2023-09-14,North,Clothing,Jeans,344.46,4,70.75
121183,2023-01-10,West,Office Supplies,Printer Paper,1257.41,1,261.38
121184,2024-05-31,North,Electronics,Tablet,1043.32,4,244.95
121185,2023-09-04,West,Clothing,Jacket,1693.99,3,236.98
121186,2023-12-04,East,Clothing,Shoes,626.68,1,88.62
121187,2024-06-10,East,Electronics,Headphones,1486.5,2,285.82
121188,2023-03-02,North,Electronics,Tablet,245.77,4,69.01
121189,2024-12-24,West,Furniture,Desk,1429.77,5,183.5
121190,2024-07-09,West,Clothing,T-Shirt,245.9,3,34.88
121191,2023-05-12,East,Clothing,T-Shirt,1774.72,5,509.01
121192,2023-11-20,South,Office Supplies,Pen,67.72,5,17.7
121193,2023-10-01,North,Office Supplies,Printer Paper,1809.92,2,400.62
121194,2024-02-18,East,Electronics,Tablet,948.49,2,152.36
121195,2024-01-26,South,Office Supplies,Notebook,1975.9,2,225.5
121196,2023-02-03,East,Furniture,Desk,773.9,5,214.89
121197,2023-04-29,East,Furniture,Desk,516.04,5,75.44
121198,2024-09-19,East,Office Supplies,Stapler,831.52,1,55.75
121199,2023-07-20,North,Electronics,Smartphone,59.11,1,6.38
121200,2023-03-31,North,Clothing,Jacket,1110.48,4,315.69
121201,2024-03-14,East,Electronics,Smartphone,715.78,1,203.57
121202,2024-05-15,South,Furniture,Chair,616.43,2,108.24
121203,2023-09-27,North,Furniture,Desk,1039.34,5,220.45
121204,2024-07-03,North,Electronics,Smartphone,275.5,5,77.49
121205,2024-04-08,West,Clothing,Shoes,32.27,5,6.96
121206,2024-09-21,North,Office Supplies,Pen,929.76,3,47.19
121207,2023-03-13,West,Clothing,T-Shirt,274.62,4,50.59
121208,2024-08-06,West,Furniture,Chair,1694.02,2,330.62
121209,2024-09-28,West,Electronics,Headphones,1168.24,2,177.38
121210,2023-04-27,East,Office Supplies,Pen,353.2,2,65.36
121211,2024-04-06,South,Furniture,Bookshelf,416.89,3,78.75
121212,2024-02-09,South,Clothing,Shoes,754.75,5,138.56
121213,2023-10-05,South,Furniture,Table,1319.07,1,178.88
121214,2023-10-07,West,Office Supplies,Pen,65.91,3,9.2
121215,2024-12-21,South,Clothing,T-Shirt,1331.34,5,144.14
121216,2023-02-06,South,Office Supplies,Stapler,1935.73,2,444.13
121217,2023-09-17,East,Furniture,Desk,524.81,2,38.36
121218,2024-10-07,East,Office Supplies,Pen,1283.16,4,216.39
121219,2023-12-02,West,Clothing,Jeans,481.84,4,101.63
121220,2024-01-21,East,Furniture,Chair,136.01,1,10.01
121221,2024-06-05,East,Furniture,Table,1172.59,5,225.1
121222,2023-07-06,West,Office Supplies,Stapler,1568.26,5,109.68
121223,2024-03-22,South,Office Supplies,Printer Paper,494.67,5,138.06
121224,2024-07-10,North,Furniture,Chair,1621.81,5,436.13
121225,2023-12-25,North,Office Supplies,Pen,1788.27,2,338.14
121226,2023-08-20,East,Electronics,Tablet,550.92,3,29.82
121227,2024-09-29,West,Furniture,Desk,42.49,1,2.87
121228,2024-05-02,North,Furniture,Desk,1092.13,3,267.25
121229,2024-03-16,North,Electronics,Tablet,50.96,1,14.79
121230,2024-06-26,South,Office Supplies,Notebook,508.4,2,113.01
121231,2024-12-22,North,Office Supplies,Stapler,803.4,3,82.98
121232,2024-05-03,West,Office Supplies,Pen,341.23,3,53.96
121233,2024-10-25,North,Office Supplies,Printer Paper,350.72,5,85.07
121234,2023-07-21,South,Office Supplies,Printer Paper,1102.28,5,195.12
121235,2024-03-13,West,Electronics,Laptop,1497.99,3,172.72
121236,2023-02-13,South,Office Supplies,Stapler,852.57,2,226.32
121237,2024-04-13,South,Electronics,Smartphone,834.31,2,158.78
121238,2023-05-14,East,Clothing,Shoes,951.68,5,219.29
121239,2023-04-25,East,Furniture,Chair,471.06,5,65.7
121240,2023-03-18,South,Electronics,Headphones,1976.21,4,296.9
121241,2024-08-12,North,Furniture,Chair,882.32,2,123.23
121242,2023-01-19,West,Office Supplies,Stapler,388.38,4,83.11
121243,2024-07-21,East,Electronics,Tablet,1909.46,3,160.32
121244,2024-10-14,South,Clothing,T-Shirt,635.37,4,135.75
121245,2023-05-16,West,Furniture,Bookshelf,1283.19,4,137.38
121246,2024-01-28,West,Clothing,Shoes,1769.78,5,511.16
121247,2023-06-29,East,Clothing,T-Shirt,337.12,1,88.87
121248,2023-01-04,South,Clothing,Shoes,489.19,5,94.44
121249,2024-04-24,West,Clothing,Jeans,1610.94,5,273.36
121250,2024-09-29,North,Clothing,Jeans,576.2,3,73.85
121251,2023-02-28,West,Furniture,Chair,513.02,4,45.08
121252,2023-07-09,West,Clothing,Shoes,1061.52,4,164.55
121253,2023-03-28,East,Furniture,Bookshelf,1248.33,3,302.18
121254,2023-05-21,East,Office Supplies,Notebook,1469.43,5,406.41
121255,2024-11-14,South,Electronics,Headphones,826.54,3,191.49
121256,2023-06-15,South,Office Supplies,Notebook,1934.0,5,500.83
121257,2023-11-03,West,Clothing,Jacket,689.15,3,126.07
121258,2023-02-11,East,Furniture,Table,1275.27,3,212.04
121259,2023-12-26,North,Clothing,Shoes,893.6,2,153.16
121260,2023-03-29,South,Office Supplies,Notebook,714.7,1,123.67
121261,2023-01-02,North,Office Supplies,Stapler,579.16,1,41.1
121262,2024-08-03,West,Furniture,Table,652.24,5,56.05
121263,2024-05-19,West,Office Supplies,Notebook,64.99,5,3.59
121264,2024-09-05,East,Electronics,Headphones,82.28,5,10.38
121265,2024-06-28,North,Electronics,Headphones,1058.45,2,106.68
121266,2024-09-01,North,Office Supplies,Printer Paper,1479.33,5,104.75
121267,2024-11-22,North,Office Supplies,Pen,1586.26,3,440.77
121268,2023-08-03,North,Clothing,Jeans,1554.5,3,432.65
121269,2023-09-20,South,Office Supplies,Pen,611.13,4,38.84
121270,2023-02-03,West,Furniture,Desk,1100.62,4,124.56
121271,2024-08-25,North,Office Supplies,Pen,1867.15,4,125.33
121272,2024-08-19,North,Electronics,Smartphone,1457.34,5,155.83
121273,2023-05-31,North,Clothing,Jacket,1786.92,2,373.66
121274,2024-02-04,South,Electronics,Laptop,875.07,4,141.22
121275,2024-03-07,West,Office Supplies,Printer Paper,936.37,4,275.62
121276,2023-01-23,South,Clothing,Jacket,1028.59,2,57.35
121277,2024-10-23,East,Furniture,Desk,1618.23,5,190.66
121278,2024-04-19,East,Electronics,Laptop,410.23,2,110.52
121279,2024-11-10,West,Electronics,Smartphone,1354.14,3,196.57
121280,2023-10-08,North,Furniture,Bookshelf,847.14,1,109.46
121281,2023-07-30,West,Electronics,Laptop,455.32,5,59.09
121282,2024-10-01,West,Clothing,Shoes,1035.83,5,123.81
121283,2023-08-25,South,Office Supplies,Notebook,296.86,5,20.22
121284,2024-01-26,South,Furniture,Table,1997.74,3,577.36
121285,2023-03-28,North,Electronics,Laptop,249.71,2,18.78
121286,2023-06-17,South,Clothing,Jeans,1082.0,3,300.01
121287,2024-10-12,West,Furniture,Chair,762.65,4,213.07
121288,2024-09-18,North,Clothing,T-Shirt,1015.25,3,184.7
121289,2024-05-22,North,Electronics,Headphones,1697.94,1,254.58
121290,2024-10-02,South,Clothing,T-Shirt,461.75,1,51.48
121291,2024-11-14,North,Office Supplies,Printer Paper,490.45,2,42.18
121292,2023-07-10,South,Furniture,Bookshelf,1336.82,5,238.07
121293,2023-08-14,North,Electronics,Headphones,1949.41,1,226.42
121294,2024-10-09,South,Electronics,Smartphone,331.58,4,26.38
121295,2024-07-29,East,Clothing,Shoes,899.77,5,115.39
121296,2023-02-12,South,Electronics,Smartphone,1352.83,5,199.69
121297,2024-02-08,South,Electronics,Smartphone,658.91,1,90.95
121298,2023-11-26,North,Clothing,Shoes,927.47,3,245.86
121299,2024-12-04,North,Office Supplies,Printer Paper,1501.16,4,144.27
121300,2024-12-03,East,Clothing,T-Shirt,1455.25,3,430.81
121301,2024-09-09,West,Clothing,Jeans,649.98,1,183.37
121302,2023-10-23,South,Office Supplies,Notebook,920.46,4,149.72
121303,2023-12-11,North,Clothing,Shoes,1059.88,2,96.31
121304,2023-11-16,South,Furniture,Chair,798.74,4,206.51
121305,2023-10-01,West,Electronics,Tablet,629.88,2,96.02
121306,2024-12-04,East,Furniture,Bookshelf,229.6,4,44.97
121307,2023-03-31,West,Furniture,Table,344.85,4,93.97
121308,2024-12-24,North,Office Supplies,Stapler,1016.25,5,66.45
121309,2024-08-19,East,Office Supplies,Stapler,879.83,2,159.75
121310,2023-11-03,North,Clothing,T-Shirt,854.23,2,233.76
121311,2024-02-05,North,Office Supplies,Pen,1197.79,5,192.21
121312,2023-08-27,North,Clothing,Shoes,110.84,2,26.35
121313,2024-07-23,East,Electronics,Smartphone,741.98,4,79.98
121314,2023-05-23,East,Electronics,Headphones,25.74,5,1.49
121315,2024-10-25,East,Furniture,Desk,1328.3,1,267.35
121316,2023-09-29,North,Furniture,Desk,762.96,5,211.17
121317,2023-03-01,East,Clothing,Jacket,267.47,5,29.18
121318,2024-02-20,South,Clothing,T-Shirt,1744.76,5,277.92
121319,2023-06-24,South,Furniture,Bookshelf,1083.45,3,322.22
121320,2023-04-30,East,Clothing,Jacket,974.32,3,58.5
121321,2024-04-10,East,Clothing,Jeans,658.06,3,151.7
121322,2023-11-29,East,Office Supplies,Printer Paper,57.07,1,14.4
121323,2024-12-24,South,Office Supplies,Printer Paper,23.87,2,1.93
121324,2024-01-31,West,Office Supplies,Stapler,1586.23,2,329.45
121325,2023-02-09,South,Clothing,Shoes,902.64,2,133.77
121326,2023-11-07,South,Clothing,Jeans,1658.24,2,421.01
121327,2023-03-01,South,Furniture,Chair,665.63,3,61.92
121328,2024-12-20,South,Clothing,T-Shirt,620.44,3,115.42
121329,2023-07-16,East,Clothing,Shoes,1310.93,2,316.21
121330,2023-06-06,East,Electronics,Smartphone,1121.43,3,210.31
121331,2023-01-08,South,Furniture,Chair,162.26,3,9.91
121332,2024-02-23,East,Clothing,T-Shirt,943.24,3,276.39
121333,2023-06-12,East,Office Supplies,Notebook,719.73,5,41.07
121334,2024-06-07,South,Electronics,Tablet,1102.04,4,180.04
121335,2024-04-19,South,Electronics,Smartphone,563.02,1,82.34
121336,2023-11-05,East,Electronics,Smartphone,777.92,3,145.63
121337,2023-06-02,North,Office Supplies,Printer Paper,374.77,3,73.56
121338,2023-01-31,West,Clothing,Jacket,926.4,3,210.33
121339,2024-10-02,East,Furniture,Table,285.1,2,42.22
121340,2023-03-17,South,Clothing,Jeans,842.14,2,128.13
121341,2024-02-13,South,Office Supplies,Stapler,1916.98,3,328.5
121342,2024-03-21,West,Clothing,Shoes,1453.22,3,112.19
121343,2024-02-02,West,Office Supplies,Stapler,727.16,5,57.39
121344,2023-12-18,North,Office Supplies,Pen,1467.79,5,255.98
121345,2023-01-09,North,Office Supplies,Stapler,1155.64,3,313.86
121346,2023-08-21,South,Electronics,Laptop,828.21,1,56.95
121347,2023-04-07,South,Furniture,Table,98.22,1,25.25
121348,2023-11-06,South,Furniture,Desk,417.56,5,54.34
121349,2023-05-02,North,Electronics,Tablet,1341.86,1,144.93
121350,2024-09-03,West,Clothing,Shoes,1965.49,4,467.26
121351,2024-06-17,West,Office Supplies,Stapler,414.67,4,96.82
121352,2024-12-16,South,Office Supplies,Stapler,1547.53,5,419.74
121353,2023-03-23,West,Clothing,Shoes,1046.46,1,151.54
121354,2023-06-23,East,Electronics,Laptop,1590.69,2,206.81
121355,2023-10-16,North,Office Supplies,Stapler,821.33,4,41.09
121356,2023-03-10,North,Furniture,Chair,592.51,3,134.91
121357,2023-10-24,West,Clothing,Jacket,1813.48,3,98.76
121358,2024-10-12,East,Electronics,Smartphone,690.98,2,183.2
121359,2023-04-28,East,Clothing,Jeans,1117.48,3,147.83
121360,2023-12-10,East,Furniture,Desk,1187.59,4,254.14
121361,2023-06-02,South,Electronics,Laptop,1475.15,5,76.22
121362,2024-06-27,South,Office Supplies,Printer Paper,544.01,4,112.65
121363,2024-08-16,East,Office Supplies,Pen,889.48,2,248.24
121364,2024-11-12,North,Clothing,Jeans,715.04,2,75.46
121365,2024-02-28,North,Office Supplies,Printer Paper,1515.03,5,452.55
121366,2023-09-15,South,Furniture,Desk,1235.75,2,314.24
121367,2024-04-18,East,Electronics,Headphones,1621.69,4,357.7
121368,2024-02-12,South,Office Supplies,Stapler,1377.31,4,313.7
121369,2023-04-20,East,Clothing,Jacket,1040.73,5,225.36
121370,2024-03-19,East,Electronics,Headphones,403.03,4,29.21
121371,2023-12-05,West,Furniture,Chair,616.95,2,103.29
121372,2023-01-14,South,Office Supplies,Printer Paper,885.65,4,263.96
121373,2023-03-16,East,Clothing,T-Shirt,1320.7,2,120.54
121374,2023-07-08,South,Office Supplies,Notebook,852.38,3,68.22
121375,2024-06-17,East,Furniture,Desk,1269.54,2,249.98
121376,2023-04-18,North,Electronics,Laptop,261.61,1,48.78
121377,2023-11-24,East,Furniture,Desk,744.74,3,75.22
121378,2024-05-24,East,Office Supplies,Notebook,507.55,1,96.21
121379,2024-05-26,South,Office Supplies,Notebook,1899.45,2,117.91
121380,2023-01-15,North,Furniture,Bookshelf,1000.57,4,173.42
121381,2024-12-14,West,Clothing,T-Shirt,286.24,2,24.62
121382,2024-04-13,North,Furniture,Desk,1322.0,5,278.27
121383,2024-08-21,South,Electronics,Smartphone,698.97,1,172.44
121384,2024-05-11,East,Clothing,T-Shirt,793.21,1,219.25
121385,2023-01-20,West,Furniture,Desk,810.56,3,164.55
121386,2024-07-21,North,Electronics,Smartphone,1804.27,5,454.46
121387,2023-11-21,West,Furniture,Bookshelf,214.99,2,25.77
121388,2023-03-31,East,Electronics,Smartphone,677.48,4,187.56
121389,2023-10-25,South,Office Supplies,Printer Paper,1934.57,5,196.68
121390,2024-09-23,North,Electronics,Smartphone,1834.18,5,118.36
121391,2023-08-18,East,Clothing,Jacket,1105.11,5,180.76
121392,2024-05-12,East,Electronics,Laptop,1934.09,5,559.37
121393,2023-06-01,East,Office Supplies,Printer Paper,347.1,3,53.79
121394,2024-12-13,West,Clothing,Jacket,1020.39,5,233.21
121395,2024-04-13,South,Electronics,Tablet,243.71,4,14.65
121396,2023-05-23,North,Furniture,Chair,438.03,5,42.72
121397,2023-09-10,North,Clothing,T-Shirt,1101.51,4,251.32
121398,2024-08-20,East,Furniture,Bookshelf,1582.03,1,245.53
121399,2024-05-02,North,Office Supplies,Notebook,883.04,4,149.54
121400,2023-10-30,East,Electronics,Headphones,1061.64,1,167.93
121401,2024-06-02,West,Furniture,Desk,655.68,3,181.48
121402,2024-10-07,North,Furniture,Bookshelf,826.69,1,52.01
121403,2023-09-25,East,Clothing,Jacket,540.93,3,146.68
121404,2024-03-22,West,Furniture,Chair,279.38,5,30.88
121405,2024-01-05,East,Clothing,Shoes,1735.24,2,112.78
121406,2024-12-08,North,Office Supplies,Pen,1367.07,5,145.98
121407,2023-11-19,West,Furniture,Desk,203.61,3,40.91
121408,2023-06-08,South,Electronics,Headphones,484.61,3,83.0
121409,2024-09-12,West,Office Supplies,Stapler,311.81,1,29.92
121410,2024-04-04,South,Office Supplies,Printer Paper,274.22,3,15.57
121411,2023-11-02,East,Furniture,Desk,1560.21,3,268.89
121412,2023-04-30,South,Clothing,T-Shirt,467.14,5,50.69
121413,2023-10-01,South,Electronics,Smartphone,880.11,3,221.0
121414,2023-02-16,East,Furniture,Table,794.42,5,188.19
121415,2024-01-10,East,Office Supplies,Printer Paper,895.19,5,205.94
121416,2023-06-25,North,Clothing,Jeans,1694.02,2,157.05
121417,2024-03-04,West,Electronics,Laptop,205.74,1,48.94
121418,2023-06-29,West,Electronics,Headphones,1181.2,2,157.56
121419,2023-01-20,South,Office Supplies,Stapler,704.43,4,118.09
121420,2023-05-17,South,Office Supplies,Printer Paper,837.81,4,239.72
121421,2024-09-05,South,Clothing,Jacket,1991.43,1,442.01
121422,2024-09-29,North,Furniture,Desk,1686.82,3,103.88
121423,2023-08-31,North,Office Supplies,Notebook,828.1,4,112.33
121424,2023-04-02,North,Electronics,Headphones,31.46,2,4.35
121425,2024-02-28,West,Clothing,Jeans,1067.8,1,145.37
121426,2023-01-28,East,Furniture,Bookshelf,978.36,3,235.44
121427,2023-04-13,South,Electronics,Headphones,786.22,2,220.15
121428,2024-04-18,South,Office Supplies,Printer Paper,1312.99,4,392.3
121429,2023-05-03,East,Furniture,Desk,544.72,4,93.5
121430,2024-03-19,East,Office Supplies,Notebook,1067.36,3,191.1
121431,2023-12-20,West,Electronics,Headphones,1402.01,4,352.9
121432,2023-01-14,South,Electronics,Headphones,705.33,4,200.9
121433,2024-12-13,West,Office Supplies,Pen,1701.9,1,225.55
121434,2024-10-01,North,Furniture,Table,912.85,4,105.73
121435,2023-04-01,North,Furniture,Bookshelf,1896.13,5,511.61
121436,2024-04-14,East,Office Supplies,Printer Paper,1838.39,4,341.62
121437,2024-11-26,South,Office Supplies,Notebook,667.12,5,180.91
121438,2024-07-05,West,Office Supplies,Notebook,590.29,5,106.82
121439,2023-01-11,South,Electronics,Headphones,1418.32,1,175.97
121440,2023-12-21,East,Electronics,Tablet,786.06,4,142.58
121441,2024-07-29,East,Office Supplies,Printer Paper,979.98,3,156.68
121442,2023-01-15,West,Furniture,Bookshelf,555.01,5,127.01
121443,2024-06-16,South,Furniture,Bookshelf,680.64,3,58.41
121444,2023-04-17,West,Office Supplies,Notebook,1045.4,2,253.14
121445,2023-12-15,South,Electronics,Smartphone,130.88,4,17.78
121446,2024-08-28,West,Furniture,Table,635.87,3,141.39
121447,2023-04-22,South,Furniture,Chair,1146.15,2,228.36
121448,2023-11-17,West,Clothing,Jeans,1274.87,3,368.29
121449,2024-06-05,South,Electronics,Laptop,418.37,3,74.56
121450,2023-08-26,South,Furniture,Chair,1528.23,4,172.38
121451,2024-03-10,North,Furniture,Table,265.51,4,66.31
121452,2024-04-08,South,Clothing,Jacket,1590.88,1,469.79
121453,2023-11-12,East,Electronics,Tablet,379.68,5,22.83
121454,2024-12-09,East,Office Supplies,Printer Paper,746.36,3,131.42
121455,2024-01-31,South,Furniture,Table,531.99,2,44.32
121456,2023-03-03,East,Electronics,Laptop,1346.88,4,148.55
121457,2023-09-25,West,Furniture,Table,1666.96,3,305.74
121458,2023-11-07,East,Office Supplies,Pen,956.21,1,207.14
121459,2023-08-14,West,Electronics,Headphones,352.26,1,94.66
121460,2024-03-16,South,Furniture,Bookshelf,751.38,2,41.18
121461,2024-09-13,East,Office Supplies,Stapler,1321.06,3,121.14
121462,2024-03-31,North,Office Supplies,Stapler,1475.52,4,180.0
121463,2023-06-27,North,Furniture,Bookshelf,1401.65,3,283.44
121464,2024-05-07,South,Electronics,Laptop,990.65,3,230.51
121465,2024-08-08,West,Office Supplies,Pen,1053.38,4,196.61
121466,2024-08-21,North,Clothing,Shoes,416.57,2,77.66
121467,2023-05-02,West,Clothing,Jacket,467.15,3,45.24
121468,2024-07-16,East,Clothing,Shoes,1752.53,5,465.73
121469,2024-05-30,West,Office Supplies,Stapler,1450.77,1,91.75
121470,2024-07-20,East,Electronics,Tablet,695.06,2,58.26
121471,2024-06-17,East,Office Supplies,Stapler,951.14,3,211.73
121472,2024-02-05,East,Furniture,Bookshelf,979.08,4,176.16
121473,2024-05-18,North,Clothing,Shoes,41.88,2,3.83
121474,2023-11-02,North,Clothing,Shoes,1354.41,1,152.45
121475,2024-08-28,South,Furniture,Desk,1603.01,4,350.07
121476,2024-11-09,West,Office Supplies,Notebook,1184.19,1,221.83
121477,2023-11-23,South,Electronics,Smartphone,1274.47,5,197.58
121478,2024-09-28,East,Clothing,Shoes,455.52,3,118.54
121479,2024-01-26,South,Clothing,Jeans,1888.15,5,349.68
121480,2023-11-06,East,Clothing,Jeans,1032.22,3,52.55
121481,2023-12-19,South,Clothing,Shoes,1602.71,4,261.11
121482,2023-07-10,East,Electronics,Laptop,659.12,4,171.15
121483,2024-03-22,West,Clothing,Jacket,1816.16,2,308.09
